index,user_id,SmsPerUser,PushPerUser,EmailsPerUser,NotsPerUser,cancelled_transactions,pending_transactions,failed_transactions,reverted_transactions,declined_transactions,completed_transactions,outbound_transactions,inbound_transactions,Age,country,city,created_date,user_settings_crypto_unlocked,plan,num_contacts,num_referrals,num_successful_referrals,months_subscribed,inbound_outbound_ratio,AvgNotsPerMonth,AvgEmailsPerMonth,AvgPushPerMonth,AvgSmsPerMonth
12022,13701,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.3333333333333333,36.666666666666664,111.0,6.0,47,2,0,2018-08-26 22:14:03.074428,0,0,5,0,0,22,0.05128205128205128,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0
12023,13702,0.0,1.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.6037735849056604,32.0,9.0,42,1,0,2018-08-08 03:49:41.984437,0,0,4,0,0,22,0.21951219512195122,0.045454545454545456,0.0,0.045454545454545456,0.0
12024,13703,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.1666666666666667,5.5,72.66666666666667,450.0,26.0,31,1,0,2018-06-09 21:48:45.858982,0,0,3,0,0,24,0.0546218487394958,0.25,0.125,0.125,0.0
12025,13704,0.0,5.0,6.0,11.0,0.0,1.0,4.0,7.0,17.0,171.0,157.0,43.0,24,3,1,2018-06-06 12:02:49.260630,0,0,57,0,0,24,0.215,0.4583333333333333,0.25,0.20833333333333334,0.0
12026,13705,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.044444444444444446,0.06666666666666667,0.13333333333333333,9.0,2.0,20,1,0,2018-12-30 18:18:25.345823,0,0,1,0,0,18,0.18181818181818182,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0
12027,13707,0.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.22727272727272727,7.045454545454546,146.0,14.0,25,2,0,2018-07-08 06:26:53.514291,0,0,39,0,0,23,0.0875,0.43478260869565216,0.17391304347826086,0.2608695652173913,0.0
12028,13708,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.9166666666666666,10.0,4.0,40,2,1,2018-10-06 19:39:24.464829,0,0,26,0,0,20,0.2857142857142857,0.1,0.0,0.1,0.0
12029,13709,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.2,16.0,5.0,38,2,0,2018-10-20 03:44:42.802204,0,0,4,0,0,20,0.23809523809523808,0.05,0.0,0.05,0.0
12030,13710,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.19718309859154928,0.28169014084507044,1.8169014084507042,152.0,11.0,29,2,1,2018-03-06 20:56:11.666410,0,0,25,0,0,27,0.06748466257668712,0.2962962962962963,0.07407407407407407,0.2222222222222222,0.0
12031,13712,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.023952095808383235,0.023952095808383235,0.31137724550898205,39.0,21.0,50,1,0,2018-10-22 04:36:38.110730,0,0,71,0,0,20,0.35,0.1,0.0,0.1,0.0
12032,13713,0.0,4.0,2.0,6.0,0.0,0.03676470588235294,0.007352941176470588,0.07720588235294118,0.08455882352941177,1.7169117647058822,460.0,63.0,25,2,0,2018-06-24 23:08:24.482186,0,0,0,0,0,24,0.12045889101338432,0.25,0.08333333333333333,0.16666666666666666,0.0
12033,13715,0.0,1.0,8.0,9.0,0.0,0.0,0.009302325581395349,0.0,0.018604651162790697,0.06511627906976744,13.0,7.0,41,1,0,2018-07-30 06:02:05.412664,0,0,0,0,0,23,0.35,0.391304347826087,0.34782608695652173,0.043478260869565216,0.0
12034,13716,0.0,3.0,2.0,5.0,0.0,0.0,0.04,0.14,0.22,2.28,105.0,29.0,22,2,0,2018-05-23 05:08:40.800565,0,0,10,0,0,25,0.21641791044776118,0.2,0.08,0.12,0.0
12035,13717,0.0,2.0,3.0,5.0,0.0,0.046511627906976744,0.0,0.03875968992248062,0.06201550387596899,2.62015503875969,266.0,91.0,28,1,1,2018-12-19 16:59:25.768054,1,0,45,0,0,18,0.2549019607843137,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0
12036,13718,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.01098901098901099,0.02197802197802198,0.2087912087912088,18.0,4.0,33,1,0,2018-11-24 18:21:11.226856,0,0,8,0,0,19,0.18181818181818182,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.0
12037,13719,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.022727272727272728,0.06818181818181818,0.9772727272727273,32.0,15.0,25,2,0,2018-12-12 14:06:22.286498,0,0,0,0,0,18,0.3191489361702128,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
12038,13721,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0975609756097561,3.0,2.0,38,1,0,2018-12-21 14:39:50.059843,0,0,0,0,0,18,0.4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
12039,13722,0.0,1.0,7.0,8.0,0.0,0.0,0.0641025641025641,0.02564102564102564,0.46153846153846156,0.21794871794871795,51.0,9.0,28,2,0,2018-09-22 14:26:03.854227,0,0,0,0,0,21,0.15,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.0
12040,13723,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.02857142857142857,0.0,2.0285714285714285,51.0,21.0,19,2,0,2018-09-12 21:14:56.062553,0,0,8,0,0,21,0.2916666666666667,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
12041,13724,0.0,3.0,1.0,4.0,0.0,0.001996007984031936,0.0,0.005988023952095809,0.003992015968063872,0.28542914171656686,131.0,18.0,34,1,1,2018-05-10 06:28:01.904994,0,0,4,0,0,25,0.12080536912751678,0.16,0.04,0.12,0.0
12042,13725,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0020512820512820513,0.0,0.008205128205128205,3.0,7.0,33,2,0,2018-11-04 17:55:27.931175,0,0,15,0,0,19,0.7,0.10526315789473684,0.0,0.10526315789473684,0.0
12043,13726,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0014388489208633094,0.0057553956834532375,0.14388489208633093,87.0,18.0,53,2,0,2018-04-08 14:55:08.687715,0,0,0,0,0,26,0.17142857142857143,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0
12044,13727,0.0,1.0,2.0,3.0,0.0,0.0,0.75,2.25,1.0,15.75,64.0,15.0,24,1,0,2018-06-16 02:03:44.127660,0,0,15,0,0,24,0.189873417721519,0.125,0.08333333333333333,0.041666666666666664,0.0
12045,13728,0.0,2.0,6.0,8.0,0.0,0.0,0.010869565217391304,0.05434782608695652,0.07608695652173914,0.33695652173913043,33.0,11.0,30,1,1,2018-06-27 11:31:24.465210,0,0,22,0,0,24,0.25,0.3333333333333333,0.25,0.08333333333333333,0.0
12046,13729,0.0,10.0,2.0,12.0,0.0,0.0,0.028985507246376812,0.10144927536231885,0.0,0.7101449275362319,40.0,18.0,52,2,0,2018-05-05 22:30:21.844391,0,0,0,0,0,25,0.3103448275862069,0.48,0.08,0.4,0.0
12047,13731,0.0,3.0,2.0,5.0,0.0,0.008695652173913044,0.008695652173913044,0.06086956521739131,0.043478260869565216,1.9565217391304348,223.0,16.0,33,3,0,2018-07-28 15:44:48.134994,1,0,30,0,0,23,0.06694560669456066,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.0
12048,13732,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,0.0,24,1,0,2018-05-14 06:26:23.235191,1,0,0,0,0,25,0.0,0.16,0.08,0.08,0.0
12049,13734,0.0,1.0,8.0,9.0,0.0,0.0,0.017543859649122806,0.005847953216374269,0.0,0.1286549707602339,22.0,4.0,42,1,1,2018-02-24 16:53:40.121458,0,0,0,0,0,28,0.15384615384615385,0.32142857142857145,0.2857142857142857,0.03571428571428571,0.0
12050,13735,0.0,4.0,3.0,7.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.47058823529411764,20.941176470588236,335.0,33.0,31,2,0,2018-06-01 18:07:50.311810,1,0,7,0,0,24,0.08967391304347826,0.2916666666666667,0.125,0.16666666666666666,0.0
12051,13736,0.0,7.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,18.0,41.0,14.0,30,3,0,2018-08-23 16:18:31.003914,0,0,85,0,0,22,0.2545454545454545,0.45454545454545453,0.13636363636363635,0.3181818181818182,0.0
12052,13737,0.0,3.0,4.0,7.0,0.0,0.0032679738562091504,0.00980392156862745,0.00980392156862745,0.0392156862745098,0.45098039215686275,123.0,34.0,25,2,0,2018-08-16 20:43:33.590603,1,0,13,0,0,22,0.21656050955414013,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.0
12053,13738,0.0,1.0,0.0,1.0,0.0,0.0,0.004366812227074236,0.06550218340611354,0.004366812227074236,0.7205240174672489,120.0,62.0,44,2,0,2018-04-01 11:15:59.064484,0,0,9,0,0,26,0.34065934065934067,0.038461538461538464,0.0,0.038461538461538464,0.0
12054,13739,0.0,4.0,2.0,6.0,0.125,0.0,0.0,1.875,1.0,53.375,341.0,110.0,45,2,0,2018-05-04 13:08:35.646185,1,0,21,0,0,25,0.24390243902439024,0.24,0.08,0.16,0.0
12055,13743,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.2857142857142857,1.0,10.285714285714286,74.0,7.0,35,2,0,2018-09-03 19:10:10.235462,0,0,0,0,0,21,0.08641975308641975,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.0
12056,13744,0.0,1.0,0.0,1.0,0.0,0.0,0.05319148936170213,0.015957446808510637,0.05319148936170213,0.4734042553191489,87.0,25.0,26,2,1,2018-05-09 11:49:08.090564,0,0,2,0,0,25,0.22321428571428573,0.04,0.0,0.04,0.0
12057,13745,0.0,3.0,2.0,5.0,0.0,0.010738255033557046,0.0026845637583892616,0.03355704697986577,0.05771812080536913,0.25771812080536916,211.0,59.0,33,1,1,2018-06-30 21:44:50.228861,1,0,28,0,0,24,0.21851851851851853,0.20833333333333334,0.08333333333333333,0.125,0.0
12058,13746,0.0,8.0,10.0,18.0,0.0,0.0,0.0,0.0024875621890547263,0.00912106135986733,0.012437810945273632,25.0,4.0,56,2,0,2018-09-30 09:48:49.863248,0,0,0,0,0,21,0.13793103448275862,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.0
12059,13747,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.11029411764705882,25.0,7.0,39,1,0,2018-12-15 06:53:21.625964,1,0,7,0,0,18,0.21875,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
12060,13748,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.03409090909090909,2.0,2.0,38,2,0,2018-10-06 16:29:00.247174,0,0,2,0,0,20,0.5,0.15,0.1,0.05,0.0
12061,13749,0.0,1.0,4.0,5.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,19.666666666666668,53.0,14.0,25,1,1,2018-10-13 09:41:00.546938,1,0,48,0,0,20,0.208955223880597,0.25,0.2,0.05,0.0
12062,13750,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,1.2857142857142858,14.0,6.0,29,1,0,2018-10-08 10:41:23.326468,0,0,22,0,0,20,0.3,0.45,0.05,0.4,0.0
12063,13751,0.0,6.0,9.0,15.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,31.11111111111111,246.0,54.0,26,2,0,2018-02-12 05:58:24.466034,0,0,3,0,0,28,0.18,0.5357142857142857,0.32142857142857145,0.21428571428571427,0.0
12064,13752,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.022988505747126436,0.034482758620689655,0.4482758620689655,35.0,9.0,26,2,0,2018-11-29 13:02:00.588322,0,0,15,0,0,19,0.20454545454545456,0.10526315789473684,0.0,0.10526315789473684,0.0
12065,13753,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.1320754716981132,0.1320754716981132,0.6320754716981132,77.0,18.0,30,2,0,2018-11-10 12:34:34.288218,0,0,17,0,0,19,0.18947368421052632,0.47368421052631576,0.2631578947368421,0.21052631578947367,0.0
12066,13754,0.0,1.0,6.0,7.0,0.0,0.006896551724137931,0.0,0.0034482758620689655,0.013793103448275862,0.08448275862068966,59.0,4.0,55,2,0,2018-10-28 23:34:45.695196,0,0,6,0,0,20,0.06349206349206349,0.35,0.3,0.05,0.0
12067,13755,0.0,5.0,2.0,7.0,0.0,0.041666666666666664,0.0,0.125,0.08333333333333333,1.4166666666666667,28.0,12.0,34,4,0,2018-08-16 19:47:24.039216,0,0,10,0,0,22,0.3,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.0
12068,13756,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.5714285714285714,2.7142857142857144,2.857142857142857,39.0,4.0,32,1,0,2018-08-25 13:03:04.599581,0,0,72,0,0,22,0.09302325581395349,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.0
12069,13757,0.0,2.0,1.0,3.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,1.5416666666666667,33.0,8.0,31,2,1,2018-05-08 15:47:18.594229,1,0,7,0,0,25,0.1951219512195122,0.12,0.04,0.08,0.0
12070,13758,0.0,5.0,1.0,6.0,0.0,1.2857142857142858,0.42857142857142855,0.5714285714285714,0.7142857142857143,7.857142857142857,62.0,14.0,24,2,1,2018-06-21 10:56:05.529684,1,0,6,0,0,24,0.18421052631578946,0.25,0.041666666666666664,0.20833333333333334,0.0
12071,13759,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.01818181818181818,0.03272727272727273,1.3272727272727274,339.0,40.0,39,2,0,2018-01-13 22:25:18.916103,1,1,8,0,0,29,0.10554089709762533,0.10344827586206896,0.0,0.10344827586206896,0.0
12072,13761,0.0,2.0,4.0,6.0,0.0,0.0,0.02197802197802198,0.03296703296703297,0.04395604395604396,0.6593406593406593,62.0,7.0,27,2,1,2018-06-20 17:02:14.217752,0,0,0,0,0,24,0.10144927536231885,0.25,0.16666666666666666,0.08333333333333333,0.0
12073,13762,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,1.0,3.0,45,3,0,2018-09-19 03:29:14.558409,0,0,0,0,0,21,0.75,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
12074,13763,0.0,4.0,1.0,5.0,0.0,0.06,0.02,0.18,0.04,1.74,68.0,34.0,27,2,0,2018-03-31 19:10:09.677944,0,0,25,0,0,27,0.3333333333333333,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.0
12075,13764,0.0,9.0,2.0,11.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.056338028169014086,3.0,2.0,52,1,0,2018-03-19 22:19:10.752756,0,0,0,0,0,27,0.4,0.4074074074074074,0.07407407407407407,0.3333333333333333,0.0
12076,13765,0.0,4.0,2.0,6.0,0.0,0.0547945205479452,0.0273972602739726,0.3698630136986301,0.0684931506849315,1.5068493150684932,120.0,28.0,27,1,1,2018-03-30 13:33:14.959225,0,0,22,0,0,27,0.1891891891891892,0.2222222222222222,0.07407407407407407,0.14814814814814814,0.0
12077,13766,0.0,1.0,1.0,2.0,0.0,10.0,4.0,34.0,6.0,193.0,159.0,88.0,22,2,0,2018-12-11 06:11:07.527701,0,0,9,0,0,18,0.3562753036437247,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0
12078,13767,0.0,4.0,2.0,6.0,0.0,0.0392156862745098,0.17647058823529413,0.1568627450980392,0.19607843137254902,2.3529411764705883,194.0,104.0,34,1,0,2018-09-04 08:00:30.125304,1,1,16,0,0,21,0.348993288590604,0.2857142857142857,0.09523809523809523,0.19047619047619047,0.0
12079,13768,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.008733624454148471,1.0,2.0,42,2,1,2018-10-01 07:18:07.177122,0,0,0,0,0,20,0.6666666666666666,0.25,0.05,0.2,0.0
12080,13769,0.0,1.0,3.0,4.0,0.0,0.020491803278688523,0.0,0.14344262295081966,0.045081967213114756,4.963114754098361,1200.0,62.0,28,3,1,2018-07-28 16:02:16.474167,1,0,24,0,0,23,0.0491283676703645,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0
12081,13770,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.006578947368421052,0.013157894736842105,0.7105263157894737,92.0,19.0,26,3,0,2018-12-05 07:54:47.206932,0,0,15,0,0,18,0.17117117117117117,0.3888888888888889,0.3333333333333333,0.05555555555555555,0.0
12082,13772,0.0,5.0,1.0,6.0,0.0,0.0,0.07575757575757576,0.09090909090909091,0.0,0.3484848484848485,16.0,18.0,61,1,0,2018-11-14 12:10:51.632092,0,0,0,0,0,19,0.5294117647058824,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.0
12083,13773,0.0,2.0,9.0,11.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.8461538461538461,18.0,5.0,40,1,1,2018-11-17 03:15:54.689091,0,0,0,0,0,19,0.21739130434782608,0.5789473684210527,0.47368421052631576,0.10526315789473684,0.0
12084,13774,0.0,4.0,6.0,10.0,0.0,0.0,0.00796812749003984,0.01593625498007968,0.055776892430278883,1.1752988047808766,298.0,17.0,49,2,0,2018-06-24 08:08:24.472808,1,0,0,0,0,24,0.05396825396825397,0.4166666666666667,0.25,0.16666666666666666,0.0
12085,13775,0.0,4.0,12.0,16.0,0.0,0.0,0.0,0.2222222222222222,0.0,1.5555555555555556,9.0,7.0,29,1,1,2018-01-26 22:26:16.605988,0,0,9,0,0,29,0.4375,0.5517241379310345,0.41379310344827586,0.13793103448275862,0.0
12086,13776,0.0,4.0,3.0,7.0,0.0,0.0,0.12121212121212122,0.045454545454545456,0.20454545454545456,2.2045454545454546,246.0,94.0,29,1,0,2018-04-16 23:57:35.520233,0,0,178,0,0,26,0.27647058823529413,0.2692307692307692,0.11538461538461539,0.15384615384615385,0.0
12087,13777,0.0,7.0,3.0,10.0,0.0,0.0,0.07017543859649122,0.12280701754385964,0.08771929824561403,1.2280701754385965,64.0,22.0,32,2,1,2018-04-30 14:55:51.374345,0,0,0,0,0,26,0.2558139534883721,0.38461538461538464,0.11538461538461539,0.2692307692307692,0.0
12088,13778,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.04,0.04,0.48,24.0,4.0,22,2,0,2018-07-21 23:39:11.060046,1,0,13,0,0,23,0.14285714285714285,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0
12089,13780,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.6666666666666667,3.0,35.0,77.0,42.0,28,2,1,2018-11-08 22:09:35.446056,0,0,118,0,0,19,0.35294117647058826,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.0
12090,13781,0.0,3.0,2.0,5.0,0.0,0.0,0.021052631578947368,0.09473684210526316,0.14736842105263157,0.9789473684210527,94.0,24.0,32,1,0,2018-03-25 09:53:58.435783,0,0,0,0,0,27,0.2033898305084746,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.0
12091,13782,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.1875,0.1875,6.0,84.0,18.0,39,1,0,2018-03-11 07:08:33.372047,0,0,7,0,0,27,0.17647058823529413,0.2962962962962963,0.07407407407407407,0.2222222222222222,0.0
12092,13783,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.02635658914728682,0.010852713178294573,0.020155038759689922,29.0,8.0,52,1,0,2018-07-26 06:54:39.517297,0,0,0,0,0,23,0.21621621621621623,0.21739130434782608,0.0,0.21739130434782608,0.0
12093,13784,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.02857142857142857,0.06666666666666667,0.4,45.0,7.0,58,2,0,2018-03-11 12:04:59.903962,0,0,1,0,0,27,0.1346153846153846,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.0
12094,13785,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,4.0,4.0,38,2,1,2018-10-28 17:02:00.072654,0,0,31,0,0,20,0.5,0.2,0.15,0.05,0.0
12095,13786,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,4.0,4.0,45,2,0,2018-01-17 22:24:55.443499,0,0,0,0,0,29,0.5,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0
12096,13787,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.03418803418803419,0.1111111111111111,0.37606837606837606,53.0,8.0,30,1,0,2018-11-21 01:24:53.861649,0,0,27,0,0,19,0.13114754098360656,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0
12097,13788,0.0,1.0,5.0,6.0,0.5,0.0,0.5,1.5,0.0,35.5,48.0,28.0,31,3,1,2018-12-19 14:56:05.309729,0,0,7,0,0,18,0.3684210526315789,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.0
12098,13789,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,3.5,23.0,5.0,25,1,0,2018-08-16 18:20:37.886877,0,0,0,0,0,22,0.17857142857142858,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0
12099,13790,0.0,3.0,1.0,4.0,0.0,0.0,0.0625,0.078125,0.40625,1.03125,89.0,12.0,27,2,0,2018-05-31 04:37:53.999063,0,0,9,0,0,25,0.1188118811881188,0.16,0.04,0.12,0.0
12100,13792,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.3854166666666667,29.0,10.0,36,2,0,2018-12-06 23:22:56.268240,0,0,3,0,0,18,0.2564102564102564,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0
12101,13793,0.0,3.0,4.0,7.0,0.0,0.4,4.8,6.8,6.8,117.0,473.0,206.0,35,1,0,2018-01-12 02:26:13.352745,1,0,5,0,0,29,0.30338733431516934,0.2413793103448276,0.13793103448275862,0.10344827586206896,0.0
12102,13794,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.09375,0.21875,0.875,31.0,7.0,22,2,1,2018-11-21 15:02:01.584882,0,0,6,0,0,19,0.18421052631578946,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0
12103,13796,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,9.0,5.0,29,2,0,2018-05-04 08:36:19.848452,0,0,21,0,0,25,0.35714285714285715,0.32,0.12,0.2,0.0
12104,13797,0.0,1.0,0.0,1.0,0.0,0.0,0.0078125,0.015625,0.15625,1.53125,196.0,23.0,28,2,0,2018-05-21 03:30:40.258962,0,0,8,0,0,25,0.1050228310502283,0.04,0.0,0.04,0.0
12105,13798,0.0,2.0,3.0,5.0,0.0,0.0036900369003690036,0.0,0.0012300123001230013,0.0012300123001230013,0.35178351783517836,262.0,29.0,43,1,0,2018-12-13 23:24:27.627424,0,0,12,0,0,18,0.09965635738831616,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0
12106,13799,0.0,1.0,1.0,2.0,0.0,0.05,0.025,0.475,0.325,10.575,403.0,55.0,26,2,0,2018-05-26 18:06:34.043525,0,0,26,0,0,25,0.12008733624454149,0.08,0.04,0.04,0.0
12107,13800,0.0,6.0,1.0,7.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.2222222222222222,2.962962962962963,88.0,2.0,42,1,0,2018-04-10 12:29:44.993777,1,0,75,0,0,26,0.022222222222222223,0.2692307692307692,0.038461538461538464,0.23076923076923078,0.0
12108,13803,0.0,4.0,4.0,8.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0,0.13725490196078433,7.0,4.0,28,2,1,2018-01-05 19:02:50.163812,0,0,0,0,0,29,0.36363636363636365,0.27586206896551724,0.13793103448275862,0.13793103448275862,0.0
12109,13805,0.0,2.0,10.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,1.0,2.0,45,2,0,2018-12-22 12:11:12.419071,0,0,4,0,0,18,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.0
12110,13806,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,2.0,28,2,0,2018-12-15 04:17:10.698956,0,0,0,0,0,18,0.0,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.0
12111,13807,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.1,0.2,14.0,120.0,23.0,37,2,1,2018-10-26 11:08:53.020308,0,0,0,0,0,20,0.16083916083916083,0.1,0.05,0.05,0.0
12112,13809,0.0,4.0,5.0,9.0,0.125,0.25,4.125,2.125,4.0,91.5,599.0,218.0,20,1,0,2018-08-10 03:34:54.275181,1,0,202,0,0,22,0.2668298653610771,0.4090909090909091,0.22727272727272727,0.18181818181818182,0.0
12113,13810,0.0,1.0,1.0,2.0,0.0,0.2,0.0,0.9555555555555556,0.9555555555555556,8.28888888888889,411.0,57.0,20,2,0,2018-09-10 06:04:13.237506,0,0,0,0,0,21,0.12179487179487179,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
12114,13812,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.05,0.1,2.5,46.0,7.0,32,2,1,2018-05-18 16:22:49.848698,0,0,0,0,0,25,0.1320754716981132,0.16,0.08,0.08,0.0
12115,13813,0.0,2.0,3.0,5.0,0.0,0.07894736842105263,0.05263157894736842,0.34210526315789475,0.8421052631578947,22.94736842105263,801.0,121.0,42,2,0,2018-08-04 10:03:13.178729,1,0,2,0,0,22,0.13123644251626898,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.0
12116,13815,0.0,4.0,11.0,15.0,0.0,0.0,0.034482758620689655,0.3448275862068966,0.0,0.1839080459770115,11.0,38.0,34,1,0,2018-11-29 19:19:41.198648,0,0,7,0,0,19,0.7755102040816326,0.7894736842105263,0.5789473684210527,0.21052631578947367,0.0
12117,13816,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.07666666666666666,0.09666666666666666,0.03333333333333333,59.0,3.0,27,1,0,2018-03-17 03:32:02.527902,0,0,11,0,0,27,0.04838709677419355,0.2962962962962963,0.1111111111111111,0.18518518518518517,0.0
12118,13817,0.0,4.0,1.0,5.0,0.0,0.09375,0.0,0.21875,0.078125,5.90625,375.0,28.0,33,1,0,2018-07-16 22:57:08.060213,1,0,20,0,0,23,0.06947890818858561,0.21739130434782608,0.043478260869565216,0.17391304347826086,0.0
12119,13819,0.0,2.0,3.0,5.0,0.0,0.0,0.0028089887640449437,0.008426966292134831,0.0,0.0028089887640449437,2.0,3.0,33,1,0,2018-12-03 01:58:28.930954,0,0,0,0,0,18,0.6,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0
12120,13820,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.009174311926605505,0.3669724770642202,0.46788990825688076,86.0,6.0,25,4,0,2018-03-25 11:47:29.938049,1,1,3,0,0,27,0.06521739130434782,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0
12121,13821,0.0,2.0,2.0,4.0,0.0,0.0,0.030303030303030304,0.12121212121212122,0.2727272727272727,1.4848484848484849,51.0,12.0,27,2,0,2018-04-26 09:01:30.086335,0,0,3,0,0,26,0.19047619047619047,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0
12122,13822,0.0,3.0,1.0,4.0,0.0,0.0,0.5,0.25,0.0,3.375,23.0,10.0,26,1,0,2018-08-31 15:09:41.065476,0,0,0,0,0,22,0.30303030303030304,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.0
